ano,municipio,cultura,area_plantada_ha,precipitacao_mm,temp_media_c,rendimento_kg_ha,producao_t
2022,Iporã do Oeste,Café,6086,1537.3,17.1,1511.9,9201.49
2022,Iporã do Oeste,Café,4054,1159.2,23.5,1705.5,6913.98
2022,Iporã do Oeste,Café,3492,2787.9,23.1,1627.5,5683.4
2022,Iporã do Oeste,Café,3698,2418.9,19.3,1521.8,5627.45
2022,Iporã do Oeste,Café,6776,2230.9,23.9,1770.5,11996.8
2022,Iporã do Oeste,Café,2448,2246.4,18.4,1518.4,3717.04
2022,Iporã do Oeste,Algodão,3571,2064.5,21.7,3362.2,12006.35
2022,Iporã do Oeste,Algodão,2711,1860.8,22.8,4011.3,10874.6
2022,Iporã do Oeste,Algodão,1129,1377.2,18.8,4199.2,4740.92
2022,Iporã do Oeste,Algodão,6262,1741.7,18.0,3839.9,24045.62
2022,Iporã do Oeste,Algodão,2094,1864.8,20.6,4075.4,8533.79
2022,Iporã do Oeste,Algodão,4737,2338.0,20.1,3644.2,17262.73
2022,Iporã do Oeste,Girassol,4588,2831.6,21.6,1595.9,7321.99
2022,Iporã do Oeste,Girassol,2136,1567.7,19.3,1838.5,3927.06
2022,Iporã do Oeste,Girassol,6291,1765.5,23.7,1907.0,11997.1
2022,Iporã do Oeste,Girassol,7756,1917.3,17.5,1861.3,14436.42
2022,Iporã do Oeste,Girassol,7213,1585.1,28.9,1627.8,11741.29
2022,Iporã do Oeste,Girassol,3000,1908.9,23.8,1830.6,5491.93
2022,Mondaí,Soja,4052,1604.0,21.6,2993.4,12129.24
2022,Mondaí,Soja,3317,1916.3,24.7,3266.9,10836.23
2022,Mondaí,Soja,3898,1861.4,20.8,3514.0,13697.74
2022,Mondaí,Soja,3074,2290.9,21.5,3215.1,9883.35
2022,Mondaí,Soja,1083,2023.2,16.4,3175.4,3438.95
2022,Mondaí,Soja,7505,1253.5,23.3,3145.0,23603.28
2022,Mondaí,Milho,6576,2454.5,22.2,5493.2,36123.38
2022,Mondaí,Milho,5818,1750.6,21.0,6042.5,35155.27
2022,Mondaí,Milho,7621,1377.4,20.3,5036.7,38384.52
2022,Mondaí,Milho,3541,1117.9,16.6,4929.7,17456.0
2022,Mondaí,Milho,7612,1875.6,22.9,5036.8,38340.17
2022,Mondaí,Milho,6873,1345.9,21.9,5783.0,39746.27
2022,Mondaí,Trigo,3525,2004.3,24.8,2530.3,8919.16
2022,Mondaí,Trigo,369,1359.4,18.7,2506.7,924.98
2022,Mondaí,Trigo,4627,1975.6,20.1,2781.4,12869.72
2022,Mondaí,Trigo,2090,1600.4,26.4,2563.6,5357.9
2022,Mondaí,Trigo,2721,2253.5,20.8,2484.4,6759.93
2022,Mondaí,Trigo,592,978.7,22.5,2485.5,1471.39
2022,Mondaí,Arroz,5451,1379.9,18.4,6179.4,33684.03
2022,Mondaí,Arroz,3898,1539.4,23.9,5722.2,22305.03
2022,Mondaí,Arroz,6197,2447.8,24.5,6070.6,37619.29
2022,Mondaí,Arroz,4389,1286.7,22.1,5829.8,25586.81
2022,Mondaí,Arroz,5364,2321.7,17.5,5573.5,29896.14
2022,Mondaí,Arroz,5362,1540.4,24.0,5685.5,30485.38
2022,Mondaí,Feijão,746,2080.6,22.0,1437.1,1072.1
2022,Mondaí,Feijão,7871,1350.7,24.7,1201.2,9454.38
2022,Mondaí,Feijão,2088,2070.9,24.5,1418.6,2962.14
2022,Mondaí,Feijão,5274,1690.8,22.2,1565.6,8257.05
2022,Mondaí,Feijão,5458,1437.2,17.3,1178.7,6433.47
2022,Mondaí,Feijão,5961,1733.7,26.0,1355.8,8082.08
2022,Mondaí,Mandioca,5619,1193.2,29.9,13667.9,76800.19
2022,Mondaí,Mandioca,5909,1765.0,22.1,14488.4,85611.83
2022,Mondaí,Mandioca,3681,2064.8,20.6,13810.2,50835.35
2022,Mondaí,Mandioca,7285,2434.7,23.9,13805.5,100573.32
2022,Mondaí,Mandioca,1295,1756.4,19.7,14220.8,18415.94
2022,Mondaí,Mandioca,3805,1008.5,21.4,13305.4,50627.0
2022,Mondaí,Cana-de-açúcar,6552,1877.9,17.4,74378.4,487327.25
2022,Mondaí,Cana-de-açúcar,6464,1433.7,21.8,74215.7,479730.29
2022,Mondaí,Cana-de-açúcar,2941,1960.3,22.7,74537.3,219214.09
2022,Mondaí,Cana-de-açúcar,6923,1170.4,23.7,69468.5,480930.59
2022,Mondaí,Cana-de-açúcar,6417,1946.6,18.7,77477.7,497174.46
2022,Mondaí,Cana-de-açúcar,5142,2077.3,22.1,73829.8,379632.94
2022,Mondaí,Café,6599,2261.0,27.3,1541.7,10173.69
2022,Mondaí,Café,4680,1776.3,21.5,1701.1,7960.92
2022,Mondaí,Café,2042,1908.1,17.0,1609.8,3287.14
2022,Mondaí,Café,3221,1030.2,24.9,1562.2,5031.75
2022,Mondaí,Café,6778,2186.7,22.1,1837.2,12452.59
2022,Mondaí,Café,2494,2120.5,24.3,1680.0,4189.95
2022,Mondaí,Algodão,2193,1652.2,18.0,3948.9,8659.86
2022,Mondaí,Algodão,6170,1589.5,26.7,3799.9,23445.57
2022,Mondaí,Algodão,762,1494.6,27.7,3926.5,2992.01
2022,Mondaí,Algodão,276,1896.0,20.4,4450.4,1228.32
2022,Mondaí,Algodão,2615,2499.3,24.9,3933.5,10286.11
2022,Mondaí,Algodão,7971,1327.6,21.8,4203.0,33501.97
2022,Mondaí,Girassol,6570,1421.2,19.9,1857.5,12203.79
2022,Mondaí,Girassol,7616,2126.9,23.7,1706.8,12999.07
2022,Mondaí,Girassol,1889,1881.1,25.6,1996.3,3770.93
2022,Mondaí,Girassol,2816,1809.0,18.0,1832.6,5160.53
2022,Mondaí,Girassol,5490,1731.0,17.6,1536.1,8433.27
2022,Mondaí,Girassol,4890,1181.7,23.4,2069.7,10120.6
2022,Palmitos,Soja,2832,1996.3,26.6,3143.8,8903.29
2022,Palmitos,Soja,7926,1218.1,21.2,3423.8,27137.3
2022,Palmitos,Soja,3683,2022.2,24.1,3174.5,11691.61
2022,Palmitos,Soja,6308,1674.7,21.7,2899.8,18291.99
2022,Palmitos,Soja,6996,1393.9,24.4,3136.4,21942.42
2022,Palmitos,Soja,1129,1675.1,22.7,2971.0,3354.3
2022,Palmitos,Milho,4359,1767.7,23.8,6165.4,26875.11
2022,Palmitos,Milho,3981,2049.2,24.0,5283.5,21033.7
2022,Palmitos,Milho,7817,2558.9,25.2,4990.7,39012.24
2022,Palmitos,Milho,5854,1711.0,20.5,4845.7,28366.88
2022,Palmitos,Milho,3226,1625.6,24.5,5618.3,18124.56
2022,Palmitos,Milho,3892,1776.8,25.7,5973.9,23250.29
2022,Palmitos,Trigo,6787,1373.7,26.9,2409.8,16355.08
2022,Palmitos,Trigo,1125,2161.4,20.2,2660.4,2992.99
2022,Palmitos,Trigo,789,1276.9,23.3,2683.9,2117.59
2022,Palmitos,Trigo,4177,1053.8,21.5,2496.5,10427.95
2022,Palmitos,Trigo,4416,1831.6,25.4,2535.1,11194.81
2022,Palmitos,Trigo,1036,2442.8,20.8,2479.7,2568.99
2022,Palmitos,Arroz,7774,1825.2,27.3,6313.3,49079.27
2022,Palmitos,Arroz,289,2531.0,18.1,5191.4,1500.31
2022,Palmitos,Arroz,4354,1368.1,18.2,6500.4,28302.67
2022,Palmitos,Arroz,5373,1257.7,23.0,5497.1,29536.17
2022,Palmitos,Arroz,819,1719.6,28.6,5647.2,4625.03
2022,Palmitos,Arroz,5035,1486.4,19.9,6937.2,34928.57
2022,Palmitos,Feijão,2422,1714.3,22.5,1640.5,3973.27
2022,Palmitos,Feijão,1345,2451.4,22.9,1232.6,1657.83
2022,Palmitos,Feijão,1868,2328.1,21.9,1517.4,2834.59
2022,Palmitos,Feijão,2465,697.0,21.0,1114.6,2747.56
2022,Palmitos,Feijão,3473,2737.7,21.1,1193.2,4143.83
2022,Palmitos,Feijão,3056,1323.5,17.7,1125.3,3438.88
2022,Palmitos,Mandioca,2733,1811.5,27.7,14996.2,40984.65
2022,Palmitos,Mandioca,7611,2071.1,26.0,12526.1,95336.32
2022,Palmitos,Mandioca,4064,1547.4,23.0,14073.2,57193.44
2022,Palmitos,Mandioca,4621,1648.0,20.3,14127.7,65284.15
2022,Palmitos,Mandioca,490,2023.8,22.7,12582.8,6165.57
2022,Palmitos,Mandioca,5249,1821.2,20.1,12899.9,67711.5
2022,Palmitos,Cana-de-açúcar,1380,2289.2,13.7,71197.5,98252.53
2022,Palmitos,Cana-de-açúcar,942,2534.5,20.8,73634.9,69364.12
2022,Palmitos,Cana-de-açúcar,472,1640.6,18.8,77414.5,36539.64
2022,Palmitos,Cana-de-açúcar,4804,1210.4,22.1,75112.3,360839.57
2022,Palmitos,Cana-de-açúcar,6839,1723.1,18.7,70670.1,483312.89
2022,Palmitos,Cana-de-açúcar,3431,2050.0,20.8,71515.1,245368.25
2022,Palmitos,Café,1522,2509.8,26.6,1386.5,2110.19
2022,Palmitos,Café,7836,1081.1,26.2,1468.1,11504.39
2022,Palmitos,Café,3354,1507.5,23.7,1622.3,5441.1
2022,Palmitos,Café,5214,2147.3,25.7,1589.1,8285.48
2022,Palmitos,Café,6586,677.6,17.8,1454.7,9580.91
2022,Palmitos,Café,2739,1740.1,21.7,1825.5,5000.02
2022,Palmitos,Algodão,2052,1993.9,21.0,3841.4,7882.57
2022,Palmitos,Algodão,3971,1863.3,19.1,3778.3,15003.58
2022,Palmitos,Algodão,6406,2141.9,22.8,3711.4,23775.36
2022,Palmitos,Algodão,298,1730.2,17.6,4098.9,1221.47
2022,Palmitos,Algodão,5276,1390.2,22.5,3969.5,20943.3
2022,Palmitos,Algodão,2226,1927.5,25.9,3499.2,7789.16
2022,Palmitos,Girassol,948,1745.3,22.8,1991.0,1887.51
2022,Palmitos,Girassol,6428,2413.2,25.6,1781.5,11451.63
2022,Palmitos,Girassol,3228,2217.2,23.8,2185.0,7053.17
2022,Palmitos,Girassol,2583,1728.8,26.7,1924.3,4970.52
2022,Palmitos,Girassol,7407,2221.1,19.4,1802.5,13350.96
2022,Palmitos,Girassol,6651,1387.0,19.0,1661.4,11049.97
2022,Tunápolis,Soja,4236,1455.2,22.0,3311.2,14026.38
2022,Tunápolis,Soja,7936,2413.7,23.9,3378.4,26810.72
2022,Tunápolis,Soja,5273,2054.2,16.5,3288.4,17339.75
2022,Tunápolis,Soja,4935,1477.3,23.7,3281.4,16193.61
2022,Tunápolis,Soja,5428,2450.9,21.5,3187.9,17303.72
2022,Tunápolis,Soja,6320,1707.2,17.4,3361.4,21243.85
2022,Tunápolis,Milho,1856,2297.1,19.3,4669.9,8667.28
2022,Tunápolis,Milho,702,1542.3,26.7,5488.4,3852.86
2022,Tunápolis,Milho,3086,1963.3,19.7,5516.9,17025.28
2022,Tunápolis,Milho,7201,2015.1,23.4,6094.3,43885.19
2022,Tunápolis,Milho,3263,2116.3,17.5,5136.7,16760.89
2022,Tunápolis,Milho,2775,1527.6,17.2,5008.5,13898.46
2022,Tunápolis,Trigo,7832,1162.8,26.2,2368.5,18550.33
2022,Tunápolis,Trigo,3861,2451.0,21.4,2810.0,10849.26
2022,Tunápolis,Trigo,3292,1622.2,26.2,2426.3,7987.38
2022,Tunápolis,Trigo,3629,1799.7,17.6,2778.8,10084.23
2022,Tunápolis,Trigo,3252,1770.5,21.2,2637.4,8576.98
2022,Tunápolis,Trigo,2895,1693.4,22.6,2928.4,8477.66
2022,Tunápolis,Arroz,7155,2073.1,20.1,5557.3,39762.28
2022,Tunápolis,Arroz,6510,2484.4,20.8,5056.4,32917.27
2022,Tunápolis,Arroz,5598,2092.9,22.0,6607.0,36986.08
2022,Tunápolis,Arroz,7211,1587.5,23.8,5634.3,40628.88
2022,Tunápolis,Arroz,750,1765.4,21.1,5634.6,4225.97
2022,Tunápolis,Arroz,5575,1674.8,28.5,5399.0,30099.31
2022,Tunápolis,Feijão,3215,996.4,20.1,1175.6,3779.43
2022,Tunápolis,Feijão,1522,1678.2,23.4,1380.7,2101.47
2022,Tunápolis,Feijão,1210,1621.1,19.1,1285.2,1555.09
2022,Tunápolis,Feijão,80,2344.4,21.9,1330.2,106.41
2022,Tunápolis,Feijão,5246,1674.2,22.3,1489.2,7812.47
2022,Tunápolis,Feijão,4497,1347.4,16.5,1045.0,4699.42
2022,Tunápolis,Mandioca,7393,1601.9,18.4,13449.3,99430.79
2022,Tunápolis,Mandioca,6260,2166.7,20.6,14547.0,91064.13
2022,Tunápolis,Mandioca,7241,1932.0,21.9,14748.6,106794.33
2022,Tunápolis,Mandioca,4943,1047.1,14.9,13347.2,65975.23
2022,Tunápolis,Mandioca,3366,1624.3,26.2,13854.1,46632.95
2022,Tunápolis,Mandioca,3010,1694.8,21.7,14012.6,42178.03
2022,Tunápolis,Cana-de-açúcar,2406,1311.6,27.4,69755.3,167831.21
2022,Tunápolis,Cana-de-açúcar,1808,2113.0,24.3,65684.3,118757.23
2022,Tunápolis,Cana-de-açúcar,3215,1604.9,24.8,78927.7,253752.43
2022,Tunápolis,Cana-de-açúcar,1929,2536.4,23.6,76649.7,147857.26
2022,Tunápolis,Cana-de-açúcar,5475,2228.6,19.9,75847.9,415267.21
2022,Tunápolis,Cana-de-açúcar,6225,1728.1,23.5,74326.0,462679.57
2022,Tunápolis,Café,5633,974.6,22.6,1600.0,9012.6
2022,Tunápolis,Café,3696,1671.3,21.9,1746.5,6455.2
2022,Tunápolis,Café,4668,1946.7,19.1,1650.1,7702.53
2022,Tunápolis,Café,4432,1994.1,20.1,1577.5,6991.32
2022,Tunápolis,Café,4986,1973.2,22.2,1693.3,8442.97
2022,Tunápolis,Café,7866,1661.1,22.7,1721.4,13540.62
2022,Tunápolis,Algodão,7249,1713.7,27.6,3630.7,26318.95
2022,Tunápolis,Algodão,5146,2057.5,15.2,3720.8,19147.04
2022,Tunápolis,Algodão,5708,1748.3,21.3,4034.9,23031.41
2022,Tunápolis,Algodão,5499,1385.8,20.7,3852.4,21184.48
2022,Tunápolis,Algodão,6342,2685.9,22.7,3638.6,23076.28
2022,Tunápolis,Algodão,6892,2115.6,18.4,3764.9,25947.74
2022,Tunápolis,Girassol,2998,1862.7,23.8,2081.8,6241.13
2022,Tunápolis,Girassol,5613,2160.8,17.8,1728.8,9703.84
2022,Tunápolis,Girassol,5885,2048.1,22.5,2016.3,11865.73
2022,Tunápolis,Girassol,6329,1563.7,16.7,1901.6,12035.04
2022,Tunápolis,Girassol,2679,2482.1,20.9,1891.3,5066.81
2022,Tunápolis,Girassol,4912,1617.1,20.8,2053.8,10088.07
2022,Santa Helena,Soja,767,1589.5,20.9,2850.5,2186.33
2022,Santa Helena,Soja,636,1531.7,15.6,2850.0,1812.63
2022,Santa Helena,Soja,5448,1662.8,23.7,3403.0,18539.29
2022,Santa Helena,Soja,4194,2342.6,20.3,3279.2,13753.06
2022,Santa Helena,Soja,7143,1962.1,19.4,2895.9,20685.13
2022,Santa Helena,Soja,2235,1453.8,20.3,2813.1,6287.3
2022,Santa Helena,Milho,4734,2310.6,23.9,5046.2,23888.73
2022,Santa Helena,Milho,5510,1337.2,16.9,5499.2,30300.74
2022,Santa Helena,Milho,3632,2181.1,25.7,5292.5,19222.39
2022,Santa Helena,Milho,7318,2289.1,18.7,5220.3,38202.08
2022,Santa Helena,Milho,6347,2176.3,22.1,5827.0,36983.98
2022,Santa Helena,Milho,5694,1560.8,21.5,5609.4,31940.09
2022,Santa Helena,Trigo,2935,1675.8,17.8,2938.7,8625.15
2022,Santa Helena,Trigo,2845,1350.4,19.3,2406.5,6846.56
2022,Santa Helena,Trigo,5389,1318.9,16.5,2651.7,14290.09
2022,Santa Helena,Trigo,274,2034.1,22.0,2850.5,781.04
2022,Santa Helena,Trigo,1044,2257.2,18.6,2695.9,2814.56
2022,Santa Helena,Trigo,1971,2203.6,24.8,2607.4,5139.28
2022,Santa Helena,Arroz,2113,1458.1,19.6,6629.6,14008.3
2022,Santa Helena,Arroz,915,1633.9,22.4,5398.1,4939.23
2022,Santa Helena,Arroz,3371,1868.8,22.9,5970.3,20125.84
2022,Santa Helena,Arroz,5772,1935.7,16.3,5892.8,34013.31
2022,Santa Helena,Arroz,525,1585.0,21.1,5434.6,2853.16
2022,Santa Helena,Arroz,4790,1741.2,24.0,6708.9,32135.47
2022,Santa Helena,Feijão,7350,2178.7,24.4,1256.1,9232.39
2022,Santa Helena,Feijão,5284,1382.0,20.3,1427.3,7542.11
2022,Santa Helena,Feijão,7550,1993.6,26.8,1270.3,9590.47
2022,Santa Helena,Feijão,620,2000.3,29.2,1226.8,760.64
2022,Santa Helena,Feijão,4831,2298.0,19.2,1338.5,6466.52
2022,Santa Helena,Feijão,3406,2085.4,22.8,1437.7,4896.72
2022,Santa Helena,Mandioca,7204,1543.4,24.1,13682.3,98567.16
2022,Santa Helena,Mandioca,7874,1783.7,22.4,15174.0,119479.94
2022,Santa Helena,Mandioca,2799,1850.5,16.6,14702.5,41152.32
2022,Santa Helena,Mandioca,794,1865.0,23.2,12895.4,10238.93
2022,Santa Helena,Mandioca,2553,1912.7,23.1,13782.1,35185.64
2022,Santa Helena,Mandioca,1348,2211.4,22.8,15430.1,20799.76
2022,Santa Helena,Cana-de-açúcar,5296,2118.9,25.5,84094.4,445363.98
2022,Santa Helena,Cana-de-açúcar,3889,2184.2,20.4,71812.2,279277.53
2022,Santa Helena,Cana-de-açúcar,6001,1504.7,21.3,68055.6,408401.4
2022,Santa Helena,Cana-de-açúcar,1828,1787.3,23.9,77428.0,141538.41
2022,Santa Helena,Cana-de-açúcar,6491,2082.7,22.7,78691.4,510785.98
2022,Santa Helena,Cana-de-açúcar,6279,1685.0,25.4,88364.8,554842.3
2022,Santa Helena,Café,5694,1738.6,23.3,1907.7,10862.45
2022,Santa Helena,Café,5486,1415.8,23.4,1677.5,9202.52
2022,Santa Helena,Café,7107,2229.0,22.9,1763.4,12532.54
2022,Santa Helena,Café,5388,2661.3,30.9,1256.5,6769.82
2022,Santa Helena,Café,1748,1260.8,19.4,1390.6,2430.81
2022,Santa Helena,Café,4745,2094.7,26.0,1470.7,6978.31
2022,Santa Helena,Algodão,1808,2215.8,23.1,3585.4,6482.33
2022,Santa Helena,Algodão,924,1010.7,17.7,3696.0,3415.06
2022,Santa Helena,Algodão,5968,1549.8,20.4,3923.0,23412.5
2022,Santa Helena,Algodão,4250,1560.8,19.2,3689.3,15679.32
2022,Santa Helena,Algodão,5293,1901.2,27.7,4002.4,21184.52
2022,Santa Helena,Algodão,3909,1463.0,21.1,4090.6,15990.15
2022,Santa Helena,Girassol,5358,1270.3,16.3,1675.1,8975.19
2022,Santa Helena,Girassol,1238,1396.9,20.0,1709.7,2116.67
2022,Santa Helena,Girassol,7691,1225.7,19.3,1590.9,12235.65
2022,Santa Helena,Girassol,7899,2258.7,20.5,1871.2,14780.74
2022,Santa Helena,Girassol,1196,1532.1,23.4,1742.6,2084.2
2022,Santa Helena,Girassol,2006,2022.8,26.5,1917.5,3846.44
2022,Princesa,Soja,2477,1742.9,17.9,2928.2,7253.09
2022,Princesa,Soja,4329,2094.8,21.7,3626.0,15697.11
2022,Princesa,Soja,861,1663.0,24.0,3265.5,2811.57
2022,Princesa,Soja,5284,2006.7,26.0,2994.3,15821.88
2022,Princesa,Soja,4933,2443.2,23.4,2872.3,14169.15
2022,Princesa,Soja,7283,2657.5,18.5,2849.2,20750.78
2022,Princesa,Milho,3120,1279.5,25.0,5797.7,18088.89
2022,Princesa,Milho,3728,1575.8,22.6,5576.3,20788.54
2022,Princesa,Milho,7031,1841.7,24.8,5441.6,38259.86
2022,Princesa,Milho,6245,2286.3,28.8,4901.8,30612.0
2022,Princesa,Milho,6563,1543.2,24.0,4982.5,32700.1
2022,Princesa,Milho,5212,2221.5,18.6,4620.8,24083.53
2022,Princesa,Trigo,5368,972.1,24.0,2697.0,14477.27
2022,Princesa,Trigo,5558,1454.0,21.1,2585.8,14371.76
2022,Princesa,Trigo,4843,920.5,20.9,2684.1,12998.86
2022,Princesa,Trigo,5584,2017.3,30.9,2421.3,13520.38
2022,Princesa,Trigo,531,1363.4,24.8,2656.8,1410.75
2022,Princesa,Trigo,2890,1741.6,26.2,2573.6,7437.62
2022,Princesa,Arroz,7847,2511.7,21.3,5998.5,47070.1
2022,Princesa,Arroz,5116,2025.0,20.5,6532.2,33418.68
2022,Princesa,Arroz,830,1831.0,22.8,6496.6,5392.16
2022,Princesa,Arroz,4410,1597.9,21.1,5288.7,23323.24
2022,Princesa,Arroz,4520,1570.3,21.4,6492.4,29345.79
2022,Princesa,Arroz,725,2683.5,28.1,5404.1,3917.99
2022,Princesa,Feijão,7328,1930.9,27.2,1167.4,8554.87
2022,Princesa,Feijão,5182,1735.6,20.0,1315.7,6817.7
2022,Princesa,Feijão,2429,1233.4,21.2,1344.3,3265.42
2022,Princesa,Feijão,7237,1657.0,26.8,1226.9,8878.79
2022,Princesa,Feijão,2420,1089.0,23.1,1131.1,2737.19
2022,Princesa,Feijão,5505,2038.2,24.8,1387.3,7636.98
2022,Princesa,Mandioca,6414,2492.0,23.1,12614.0,80906.12
2022,Princesa,Mandioca,1416,1988.9,23.4,15757.9,22313.23
2022,Princesa,Mandioca,2472,2589.3,20.3,13209.6,32654.18
2022,Princesa,Mandioca,2045,1959.9,20.5,15905.5,32526.65
2022,Princesa,Mandioca,1246,1698.4,23.6,14214.7,17711.49
2022,Princesa,Mandioca,7307,1623.5,20.7,13319.5,97325.35
2022,Princesa,Cana-de-açúcar,946,1994.6,19.8,78850.9,74592.96
2022,Princesa,Cana-de-açúcar,3592,1015.5,22.8,72887.4,261811.53
2022,Princesa,Cana-de-açúcar,242,1734.2,20.9,79089.6,19139.7
2022,Princesa,Cana-de-açúcar,1798,1669.4,20.9,77342.0,139060.86
2022,Princesa,Cana-de-açúcar,5526,1315.1,18.4,69203.0,382415.66
2022,Princesa,Cana-de-açúcar,4027,2324.2,23.5,70430.1,283622.03
2022,Princesa,Café,4163,2745.8,18.4,1449.3,6033.35
2022,Princesa,Café,3653,1848.6,22.5,1949.2,7120.48
2022,Princesa,Café,666,2144.4,26.0,1376.3,916.62
2022,Princesa,Café,3815,1777.1,24.9,1783.3,6803.31
2022,Princesa,Café,3517,2546.1,25.2,1516.2,5332.35
2022,Princesa,Café,454,1646.9,23.7,1610.6,731.23
2022,Princesa,Algodão,5677,1523.0,19.7,3896.8,22122.04
2022,Princesa,Algodão,6234,2444.8,22.7,3469.9,21631.48
2022,Princesa,Algodão,3891,2645.0,21.4,4068.2,15829.32
2022,Princesa,Algodão,5292,1830.7,25.7,4036.4,21360.39
2022,Princesa,Algodão,3118,1662.8,20.5,4013.8,12514.91
2022,Princesa,Algodão,1445,1786.3,21.3,3906.7,5645.21
2022,Princesa,Girassol,5289,1612.2,18.1,1900.7,10052.84
2022,Princesa,Girassol,5596,1149.0,24.8,1728.6,9673.26
2022,Princesa,Girassol,7250,1679.3,24.5,1999.7,14497.74
2022,Princesa,Girassol,3496,1966.4,19.8,1965.3,6870.7
2022,Princesa,Girassol,7980,2434.9,26.1,1702.4,13585.22
2022,Princesa,Girassol,1519,2353.9,23.8,1712.1,2600.64
2022,Cunha Porã,Soja,1154,2512.6,21.1,3013.7,3477.8
2022,Cunha Porã,Soja,5119,2023.8,22.3,3336.0,17076.77
2022,Cunha Porã,Soja,3130,1493.6,20.9,2871.9,8989.19
2022,Cunha Porã,Soja,7778,1503.6,19.5,3109.1,24182.91
2022,Cunha Porã,Soja,5805,2239.2,21.4,2856.3,16580.72
2022,Cunha Porã,Soja,4736,2103.2,22.7,3125.2,14800.9
2022,Cunha Porã,Milho,2200,1646.1,23.3,5472.5,12039.48
2022,Cunha Porã,Milho,6556,1745.7,16.4,5823.4,38178.22
2022,Cunha Porã,Milho,5667,1751.9,22.5,6075.6,34430.22
2022,Cunha Porã,Milho,6633,2586.3,21.1,4922.5,32651.11
2022,Cunha Porã,Milho,4841,904.7,22.2,5058.2,24486.85
2022,Cunha Porã,Milho,3335,2173.0,21.4,5233.8,17454.56
2022,Cunha Porã,Trigo,7122,1755.8,19.7,2955.1,21046.45
2022,Cunha Porã,Trigo,3711,1757.8,18.3,2656.3,9857.61
2022,Cunha Porã,Trigo,5485,1786.3,16.4,2505.2,13740.98
2022,Cunha Porã,Trigo,4640,1865.2,24.0,2632.0,12212.56
2022,Cunha Porã,Trigo,540,1508.4,22.3,2782.8,1502.69
2022,Cunha Porã,Trigo,3298,1307.1,22.9,2473.8,8158.46
2022,Cunha Porã,Arroz,2035,2017.2,26.1,5774.3,11750.66
2022,Cunha Porã,Arroz,1723,2465.2,16.6,5802.2,9997.22
2022,Cunha Porã,Arroz,4366,2210.7,23.8,5638.0,24615.59
2022,Cunha Porã,Arroz,4957,2229.7,21.3,5745.6,28481.16
2022,Cunha Porã,Arroz,2740,2212.4,19.6,5685.3,15577.8
2022,Cunha Porã,Arroz,5970,1752.5,25.6,5811.0,34691.68
2022,Cunha Porã,Feijão,5524,1569.7,19.2,1312.2,7248.64
2022,Cunha Porã,Feijão,7347,1945.7,20.4,1440.6,10584.31
2022,Cunha Porã,Feijão,4332,2244.8,23.9,1328.3,5754.35
2022,Cunha Porã,Feijão,3952,2361.7,22.3,1234.1,4877.1
2022,Cunha Porã,Feijão,3746,1845.2,19.7,1378.4,5163.59
2022,Cunha Porã,Feijão,947,2309.9,20.0,1218.5,1153.92
2022,Cunha Porã,Mandioca,5096,1730.8,23.2,13686.7,69747.6
2022,Cunha Porã,Mandioca,5567,1701.6,22.0,13258.6,73810.86
2022,Cunha Porã,Mandioca,737,1717.7,20.2,14255.6,10506.38
2022,Cunha Porã,Mandioca,1177,2266.2,21.0,13565.8,15967.0
2022,Cunha Porã,Mandioca,4610,1950.3,17.0,13638.9,62875.35
2022,Cunha Porã,Mandioca,4019,2233.1,19.5,14636.5,58824.26
2022,Cunha Porã,Cana-de-açúcar,5523,1580.2,15.7,84547.1,466953.79
2022,Cunha Porã,Cana-de-açúcar,1593,2259.7,20.9,75202.2,119797.15
2022,Cunha Porã,Cana-de-açúcar,3603,2365.1,19.8,67883.6,244584.73
2022,Cunha Porã,Cana-de-açúcar,3522,1643.4,18.8,76380.6,269012.46
2022,Cunha Porã,Cana-de-açúcar,208,1420.1,24.1,66203.0,13770.23
2022,Cunha Porã,Cana-de-açúcar,2160,2275.4,20.4,84326.9,182146.16
2022,Cunha Porã,Café,2640,1653.2,26.9,1434.8,3787.85
2022,Cunha Porã,Café,564,1652.4,23.8,1450.6,818.13
2022,Cunha Porã,Café,358,1520.1,17.7,1574.3,563.61
2022,Cunha Porã,Café,5067,1455.8,21.4,1713.0,8679.99
2022,Cunha Porã,Café,7665,2223.1,22.4,1538.2,11790.55
2022,Cunha Porã,Café,1074,605.6,31.5,1015.8,1090.92
2022,Cunha Porã,Algodão,1447,1239.0,21.2,3845.3,5564.17
2022,Cunha Porã,Algodão,95,1546.6,22.6,3619.4,343.84
2022,Cunha Porã,Algodão,3892,1565.5,25.4,4055.8,15785.03
2022,Cunha Porã,Algodão,7468,2648.3,24.2,3742.3,27947.17
2022,Cunha Porã,Algodão,6747,2715.2,24.3,3922.7,26466.54
2022,Cunha Porã,Algodão,5074,2326.3,22.3,3915.4,19866.82
2022,Cunha Porã,Girassol,1926,1776.2,21.8,1979.2,3812.01
2022,Cunha Porã,Girassol,2470,1481.3,22.6,1847.8,4564.14
2022,Cunha Porã,Girassol,2272,1522.3,21.4,2050.6,4658.94
2022,Cunha Porã,Girassol,5659,2541.5,23.9,1802.7,10201.56
2022,Cunha Porã,Girassol,7598,779.3,20.4,1526.3,11597.12
2022,Cunha Porã,Girassol,3400,1119.7,18.3,1844.0,6269.75
2022,Maravilha,Soja,4318,1768.7,24.7,3353.7,14481.13
